"instance_id","group","seed","env_id","algorithm","output_algorithm","migd","mhv","art","nigd"
"P7_H_01","Large-H","2","9","DG-DMOEA","DG-DMOEA","0.05230208","0.78112121","5.32055758","-0.05319287"
"P7_H_01","Large-H","2","10","DG-DMOEA","DG-DMOEA","0.05244418","0.77839394","5.33501212","-0.05304724"
"P7_H_01","Large-H","2","1","SET","SET","0.06206623","0.73533939","3.16223515","-0.03216688"
"P7_H_01","Large-H","2","2","SET","SET","0.06223859","0.73261212","3.17101697","-0.0320807"
"P7_H_01","Large-H","2","3","SET","SET","0.06241096","0.72988485","3.17979879","-0.03199452"
"P7_H_01","Large-H","2","4","SET","SET","0.06258332","0.72715758","3.18858061","-0.03190834"
"P7_H_01","Large-H","2","5","SET","SET","0.06275568","0.7244303","3.19736242","-0.03182216"
"P7_H_01","Large-H","2","6","SET","SET","0.06292805","0.72170303","3.20614424","-0.03173598"
"P7_H_01","Large-H","2","7","SET","SET","0.06310041","0.71897576","3.21492606","-0.03164979"
"P7_H_01","Large-H","2","8","SET","SET","0.06327278","0.71624848","3.22370788","-0.03156361"
"P7_H_01","Large-H","2","9","SET","SET","0.06344514","0.71352121","3.2324897","-0.03147743"
"P7_H_01","Large-H","2","10","SET","SET","0.0636175","0.71079394","3.24127152","-0.03139125"
"P7_H_01","Large-H","2","1","KTS-DMOEA","KTS-DMOEA","0.05951287","0.75363939","3.63362424","-0.03216688"
"P7_H_01","Large-H","2","2","KTS-DMOEA","KTS-DMOEA","0.05967815","0.75091212","3.64371515","-0.0320807"
"P7_H_01","Large-H","2","3","KTS-DMOEA","KTS-DMOEA","0.05984342","0.74818485","3.65380606","-0.03199452"
"P7_H_01","Large-H","2","4","KTS-DMOEA","KTS-DMOEA","0.06000869","0.74545758","3.66389697","-0.03190834"
"P7_H_01","Large-H","2","5","KTS-DMOEA","KTS-DMOEA","0.06017396","0.7427303","3.67398788","-0.03182216"
"P7_H_01","Large-H","2","6","KTS-DMOEA","KTS-DMOEA","0.06033924","0.74000303","3.68407879","-0.03173598"
"P7_H_01","Large-H","2","7","KTS-DMOEA","KTS-DMOEA","0.06050451","0.73727576","3.6941697","-0.03164979"
"P7_H_01","Large-H","2","8","KTS-DMOEA","KTS-DMOEA","0.06066978","0.73454848","3.70426061","-0.03156361"
"P7_H_01","Large-H","2","9","KTS-DMOEA","KTS-DMOEA","0.06083505","0.73182121","3.71435152","-0.03147743"
"P7_H_01","Large-H","2","10","KTS-DMOEA","KTS-DMOEA","0.06100033","0.72909394","3.72444242","-0.03139125"
"P7_H_01","Large-H","2","1","CBT","CBT","0.06383394","0.72503939","3.56488","-0.06535171"
"P7_H_01","Large-H","2","2","CBT","CBT","0.06401121","0.72231212","3.57478","-0.06517662"
"P7_H_01","Large-H","2","3","CBT","CBT","0.06418848","0.71958485","3.58468","-0.06500153"
"P7_H_01","Large-H","2","4","CBT","CBT","0.06436576","0.71685758","3.59458","-0.06482644"
"P7_H_01","Large-H","2","5","CBT","CBT","0.06454303","0.7141303","3.60448","-0.06465135"
"P7_H_01","Large-H","2","6","CBT","CBT","0.0647203","0.71140303","3.61438","-0.06447625"
"P7_H_01","Large-H","2","7","CBT","CBT","0.06489758","0.70867576","3.62428","-0.06430116"
"P7_H_01","Large-H","2","8","CBT","CBT","0.06507485","0.70594848","3.63418","-0.06412607"
"P7_H_01","Large-H","2","9","CBT","CBT","0.06525212","0.70322121","3.64408","-0.06395098"
"P7_H_01","Large-H","2","10","CBT","CBT","0.06542939","0.70049394","3.65398","-0.06377589"
"P7_H_01","Large-H","2","1","SMT-DLB","SMT-DLB","0.04713891","0.81903939","3.35864727","-0.08459076"
"P7_H_01","Large-H","2","2","SMT-DLB","SMT-DLB","0.04726982","0.81631212","3.36797455","-0.08436413"
"P7_H_01","Large-H","2","3","SMT-DLB","SMT-DLB","0.04740073","0.81358485","3.37730182","-0.08413749"
"P7_H_01","Large-H","2","4","SMT-DLB","SMT-DLB","0.04753164","0.81085758","3.38662909","-0.08391085"
"P7_H_01","Large-H","2","5","SMT-DLB","SMT-DLB","0.04766255","0.8081303","3.39595636","-0.08368422"
"P7_H_01","Large-H","2","6","SMT-DLB","SMT-DLB","0.04779345","0.80540303","3.40528364","-0.08345758"
"P7_H_01","Large-H","2","7","SMT-DLB","SMT-DLB","0.04792436","0.80267576","3.41461091","-0.08323095"
"P7_H_01","Large-H","2","8","SMT-DLB","SMT-DLB","0.04805527","0.79994848","3.42393818","-0.08300431"
"P7_H_01","Large-H","2","9","SMT-DLB","SMT-DLB","0.04818618","0.79722121","3.43326545","-0.08277767"
"P7_H_01","Large-H","2","10","SMT-DLB","SMT-DLB","0.04831709","0.79449394","3.44259273","-0.08255104"
"P7_H_01","Large-H","3","1","CI-DMOEA","CI-DMOEA","0.05248596","0.79277273","4.13585455","-0.07167825"
"P7_H_01","Large-H","3","2","CI-DMOEA","CI-DMOEA","0.05263133","0.79004545","4.14730909","-0.07148571"
"P7_H_01","Large-H","3","3","CI-DMOEA","CI-DMOEA","0.05277669","0.78731818","4.15876364","-0.07129316"
"P7_H_01","Large-H","3","4","CI-DMOEA","CI-DMOEA","0.05292205","0.78459091","4.17021818","-0.07110062"
"P7_H_01","Large-H","3","5","CI-DMOEA","CI-DMOEA","0.05306742","0.78186364","4.18167273","-0.07090807"
"P7_H_01","Large-H","3","6","CI-DMOEA","CI-DMOEA","0.05321278","0.77913636","4.19312727","-0.07071553"
"P7_H_01","Large-H","3","7","CI-DMOEA","CI-DMOEA","0.05335815","0.77640909","4.20458182","-0.07052298"
"P7_H_01","Large-H","3","8","CI-DMOEA","CI-DMOEA","0.05350351","0.77368182","4.21603636","-0.07033044"
"P7_H_01","Large-H","3","9","CI-DMOEA","CI-DMOEA","0.05364887","0.77095455","4.22749091","-0.07013789"
"P7_H_01","Large-H","3","10","CI-DMOEA","CI-DMOEA","0.05379424","0.76822727","4.23894545","-0.06994535"
"P7_H_01","Large-H","3","1","DG-DMOEA","DG-DMOEA","0.05130429","0.80027273","5.21905455","-0.05421556"
"P7_H_01","Large-H","3","2","DG-DMOEA","DG-DMOEA","0.05144638","0.79754545","5.23350909","-0.05406993"
"P7_H_01","Large-H","3","3","DG-DMOEA","DG-DMOEA","0.05158847","0.79481818","5.24796364","-0.05392429"
"P7_H_01","Large-H","3","4","DG-DMOEA","DG-DMOEA","0.05173056","0.79209091","5.26241818","-0.05377865"
"P7_H_01","Large-H","3","5","DG-DMOEA","DG-DMOEA","0.05187265","0.78936364","5.27687273","-0.05363302"
"P7_H_01","Large-H","3","6","DG-DMOEA","DG-DMOEA","0.05201475","0.78663636","5.29132727","-0.05348738"
"P7_H_01","Large-H","3","7","DG-DMOEA","DG-DMOEA","0.05215684","0.78390909","5.30578182","-0.05334175"
"P7_H_01","Large-H","3","8","DG-DMOEA","DG-DMOEA","0.05229893","0.78118182","5.32023636","-0.05319611"
"P7_H_01","Large-H","3","9","DG-DMOEA","DG-DMOEA","0.05244102","0.77845455","5.33469091","-0.05305047"
"P7_H_01","Large-H","3","10","DG-DMOEA","DG-DMOEA","0.05258311","0.77572727","5.34914545","-0.05290484"
"P7_H_01","Large-H","3","1","SET","SET","0.06223476","0.73267273","3.17082182","-0.03208262"
"P7_H_01","Large-H","3","2","SET","SET","0.06240713","0.72994545","3.17960364","-0.03199644"
"P7_H_01","Large-H","3","3","SET","SET","0.06257949","0.72721818","3.18838545","-0.03191025"
"P7_H_01","Large-H","3","4","SET","SET","0.06275185","0.72449091","3.19716727","-0.03182407"
"P7_H_01","Large-H","3","5","SET","SET","0.06292422","0.72176364","3.20594909","-0.03173789"
"P7_H_01","Large-H","3","6","SET","SET","0.06309658","0.71903636","3.21473091","-0.03165171"
"P7_H_01","Large-H","3","7","SET","SET","0.06326895","0.71630909","3.22351273","-0.03156553"
"P7_H_01","Large-H","3","8","SET","SET","0.06344131","0.71358182","3.23229455","-0.03147935"
"P7_H_01","Large-H","3","9","SET","SET","0.06361367","0.71085455","3.24107636","-0.03139316"
"P7_H_01","Large-H","3","10","SET","SET","0.06378604","0.70812727","3.24985818","-0.03130698"
"P7_H_01","Large-H","3","1","KTS-DMOEA","KTS-DMOEA","0.05967447","0.75097273","3.64349091","-0.03208262"
"P7_H_01","Large-H","3","2","KTS-DMOEA","KTS-DMOEA","0.05983975","0.74824545","3.65358182","-0.03199644"
"P7_H_01","Large-H","3","3","KTS-DMOEA","KTS-DMOEA","0.06000502","0.74551818","3.66367273","-0.03191025"
"P7_H_01","Large-H","3","4","KTS-DMOEA","KTS-DMOEA","0.06017029","0.74279091","3.67376364","-0.03182407"
"P7_H_01","Large-H","3","5","KTS-DMOEA","KTS-DMOEA","0.06033556","0.74006364","3.68385455","-0.03173789"
"P7_H_01","Large-H","3","6","KTS-DMOEA","KTS-DMOEA","0.06050084","0.73733636","3.69394545","-0.03165171"
"P7_H_01","Large-H","3","7","KTS-DMOEA","KTS-DMOEA","0.06066611","0.73460909","3.70403636","-0.03156553"
"P7_H_01","Large-H","3","8","KTS-DMOEA","KTS-DMOEA","0.06083138","0.73188182","3.71412727","-0.03147935"
"P7_H_01","Large-H","3","9","KTS-DMOEA","KTS-DMOEA","0.06099665","0.72915455","3.72421818","-0.03139316"
"P7_H_01","Large-H","3","10","KTS-DMOEA","KTS-DMOEA","0.06116193","0.72642727","3.73430909","-0.03130698"
"P7_H_01","Large-H","3","1","CBT","CBT","0.06400727","0.72237273","3.57456","-0.06518051"
"P7_H_01","Large-H","3","2","CBT","CBT","0.06418455","0.71964545","3.58446","-0.06500542"
"P7_H_01","Large-H","3","3","CBT","CBT","0.06436182","0.71691818","3.59436","-0.06483033"
"P7_H_01","Large-H","3","4","CBT","CBT","0.06453909","0.71419091","3.60426","-0.06465524"
"P7_H_01","Large-H","3","5","CBT","CBT","0.06471636","0.71146364","3.61416","-0.06448015"
"P7_H_01","Large-H","3","6","CBT","CBT","0.06489364","0.70873636","3.62406","-0.06430505"
"P7_H_01","Large-H","3","7","CBT","CBT","0.06507091","0.70600909","3.63396","-0.06412996"
"P7_H_01","Large-H","3","8","CBT","CBT","0.06524818","0.70328182","3.64386","-0.06395487"
"P7_H_01","Large-H","3","9","CBT","CBT","0.06542545","0.70055455","3.65376","-0.06377978"
"P7_H_01","Large-H","3","10","CBT","CBT","0.06560273","0.69782727","3.66366","-0.06360469"
"P7_H_01","Large-H","3","1","SMT-DLB","SMT-DLB","0.04726691","0.81637273","3.36776727","-0.08436916"
"P7_H_01","Large-H","3","2","SMT-DLB","SMT-DLB","0.04739782","0.81364545","3.37709455","-0.08414253"
"P7_H_01","Large-H","3","3","SMT-DLB","SMT-DLB","0.04752873","0.81091818","3.38642182","-0.08391589"
"P7_H_01","Large-H","3","4","SMT-DLB","SMT-DLB","0.04765964","0.80819091","3.39574909","-0.08368925"
"P7_H_01","Large-H","3","5","SMT-DLB","SMT-DLB","0.04779055","0.80546364","3.40507636","-0.08346262"
"P7_H_01","Large-H","3","6","SMT-DLB","SMT-DLB","0.04792145","0.80273636","3.41440364","-0.08323598"
"P7_H_01","Large-H","3","7","SMT-DLB","SMT-DLB","0.04805236","0.80000909","3.42373091","-0.08300935"
"P7_H_01","Large-H","3","8","SMT-DLB","SMT-DLB","0.04818327","0.79728182","3.43305818","-0.08278271"
"P7_H_01","Large-H","3","9","SMT-DLB","SMT-DLB","0.04831418","0.79455455","3.44238545","-0.08255607"
"P7_H_01","Large-H","3","10","SMT-DLB","SMT-DLB","0.04844509","0.79182727","3.45171273","-0.08232944"
"P7_H_01","Large-H","4","1","CI-DMOEA","CI-DMOEA","0.0526281","0.79010606","4.14705455","-0.07148999"
"P7_H_01","Large-H","4","2","CI-DMOEA","CI-DMOEA","0.05277346","0.78737879","4.15850909","-0.07129744"
"P7_H_01","Large-H","4","3","CI-DMOEA","CI-DMOEA","0.05291882","0.78465152","4.16996364","-0.0711049"
"P7_H_01","Large-H","4","4","CI-DMOEA","CI-DMOEA","0.05306419","0.78192424","4.18141818","-0.07091235"
"P7_H_01","Large-H","4","5","CI-DMOEA","CI-DMOEA","0.05320955","0.77919697","4.19287273","-0.07071981"
"P7_H_01","Large-H","4","6","CI-DMOEA","CI-DMOEA","0.05335492","0.7764697","4.20432727","-0.07052726"
"P7_H_01","Large-H","4","7","CI-DMOEA","CI-DMOEA","0.05350028","0.77374242","4.21578182","-0.07033472"
"P7_H_01","Large-H","4","8","CI-DMOEA","CI-DMOEA","0.05364564","0.77101515","4.22723636","-0.07014217"
"P7_H_01","Large-H","4","9","CI-DMOEA","CI-DMOEA","0.05379101","0.76828788","4.23869091","-0.06994962"
"P7_H_01","Large-H","4","10","CI-DMOEA","CI-DMOEA","0.05393637","0.76556061","4.25014545","-0.06975708"
"P7_H_01","Large-H","4","1","DG-DMOEA","DG-DMOEA","0.05144322","0.79760606","5.23318788","-0.05407316"
"P7_H_01","Large-H","4","2","DG-DMOEA","DG-DMOEA","0.05158532","0.79487879","5.24764242","-0.05392753"
"P7_H_01","Large-H","4","3","DG-DMOEA","DG-DMOEA","0.05172741","0.79215152","5.26209697","-0.05378189"
"P7_H_01","Large-H","4","4","DG-DMOEA","DG-DMOEA","0.0518695","0.78942424","5.27655152","-0.05363625"
"P7_H_01","Large-H","4","5","DG-DMOEA","DG-DMOEA","0.05201159","0.78669697","5.29100606","-0.05349062"
"P7_H_01","Large-H","4","6","DG-DMOEA","DG-DMOEA","0.05215368","0.7839697","5.30546061","-0.05334498"
"P7_H_01","Large-H","4","7","DG-DMOEA","DG-DMOEA","0.05229577","0.78124242","5.31991515","-0.05319935"
"P7_H_01","Large-H","4","8","DG-DMOEA","DG-DMOEA","0.05243786","0.77851515","5.3343697","-0.05305371"
"P7_H_01","Large-H","4","9","DG-DMOEA","DG-DMOEA","0.05257995","0.77578788","5.34882424","-0.05290807"
"P7_H_01","Large-H","4","10","DG-DMOEA","DG-DMOEA","0.05272204","0.77306061","5.36327879","-0.05276244"
"P7_H_01","Large-H","4","1","SET","SET","0.0624033","0.73000606","3.17940848","-0.03199835"
"P7_H_01","Large-H","4","2","SET","SET","0.06257566","0.72727879","3.1881903","-0.03191217"
"P7_H_01","Large-H","4","3","SET","SET","0.06274802","0.72455152","3.19697212","-0.03182599"
"P7_H_01","Large-H","4","4","SET","SET","0.06292039","0.72182424","3.20575394","-0.03173981"
"P7_H_01","Large-H","4","5","SET","SET","0.06309275","0.71909697","3.21453576","-0.03165362"
"P7_H_01","Large-H","4","6","SET","SET","0.06326512","0.7163697","3.22331758","-0.03156744"
"P7_H_01","Large-H","4","7","SET","SET","0.06343748","0.71364242","3.23209939","-0.03148126"
"P7_H_01","Large-H","4","8","SET","SET","0.06360984","0.71091515","3.24088121","-0.03139508"
"P7_H_01","Large-H","4","9","SET","SET","0.06378221","0.70818788","3.24966303","-0.0313089"
"P7_H_01","Large-H","4","10","SET","SET","0.06395457","0.70546061","3.25844485","-0.03122272"
"P7_H_01","Large-H","4","1","KTS-DMOEA","KTS-DMOEA","0.05983607","0.74830606","3.65335758","-0.03199835"
"P7_H_01","Large-H","4","2","KTS-DMOEA","KTS-DMOEA","0.06000135","0.74557879","3.66344848","-0.03191217"
"P7_H_01","Large-H","4","3","KTS-DMOEA","KTS-DMOEA","0.06016662","0.74285152","3.67353939","-0.03182599"
"P7_H_01","Large-H","4","4","KTS-DMOEA","KTS-DMOEA","0.06033189","0.74012424","3.6836303","-0.03173981"
"P7_H_01","Large-H","4","5","KTS-DMOEA","KTS-DMOEA","0.06049716","0.73739697","3.69372121","-0.03165362"
"P7_H_01","Large-H","4","6","KTS-DMOEA","KTS-DMOEA","0.06066244","0.7346697","3.70381212","-0.03156744"
"P7_H_01","Large-H","4","7","KTS-DMOEA","KTS-DMOEA","0.06082771","0.73194242","3.71390303","-0.03148126"
"P7_H_01","Large-H","4","8","KTS-DMOEA","KTS-DMOEA","0.06099298","0.72921515","3.72399394","-0.03139508"
"P7_H_01","Large-H","4","9","KTS-DMOEA","KTS-DMOEA","0.06115825","0.72648788","3.73408485","-0.0313089"
"P7_H_01","Large-H","4","10","KTS-DMOEA","KTS-DMOEA","0.06132353","0.72376061","3.74417576","-0.03122272"
"P7_H_01","Large-H","4","1","CBT","CBT","0.06418061","0.71970606","3.58424","-0.06500931"
"P7_H_01","Large-H","4","2","CBT","CBT","0.06435788","0.71697879","3.59414","-0.06483422"
"P7_H_01","Large-H","4","3","CBT","CBT","0.06453515","0.71425152","3.60404","-0.06465913"
"P7_H_01","Large-H","4","4","CBT","CBT","0.06471242","0.71152424","3.61394","-0.06448404"
"P7_H_01","Large-H","4","5","CBT","CBT","0.0648897","0.70879697","3.62384","-0.06430895"
"P7_H_01","Large-H","4","6","CBT","CBT","0.06506697","0.7060697","3.63374","-0.06413385"
"P7_H_01","Large-H","4","7","CBT","CBT","0.06524424","0.70334242","3.64364","-0.06395876"
"P7_H_01","Large-H","4","8","CBT","CBT","0.06542152","0.70061515","3.65354","-0.06378367"
"P7_H_01","Large-H","4","9","CBT","CBT","0.06559879","0.69788788","3.66344","-0.06360858"
"P7_H_01","Large-H","4","10","CBT","CBT","0.06577606","0.69516061","3.67334","-0.06343349"
"P7_H_01","Large-H","4","1","SMT-DLB","SMT-DLB","0.04739491","0.81370606","3.37688727","-0.08414756"
"P7_H_01","Large-H","4","2","SMT-DLB","SMT-DLB","0.04752582","0.81097879","3.38621455","-0.08392093"
"P7_H_01","Large-H","4","3","SMT-DLB","SMT-DLB","0.04765673","0.80825152","3.39554182","-0.08369429"
"P7_H_01","Large-H","4","4","SMT-DLB","SMT-DLB","0.04778764","0.80552424","3.40486909","-0.08346765"
"P7_H_01","Large-H","4","5","SMT-DLB","SMT-DLB","0.04791855","0.80279697","3.41419636","-0.08324102"
"P7_H_01","Large-H","4","6","SMT-DLB","SMT-DLB","0.04804945","0.8000697","3.42352364","-0.08301438"
"P7_H_01","Large-H","4","7","SMT-DLB","SMT-DLB","0.04818036","0.79734242","3.43285091","-0.08278775"
"P7_H_01","Large-H","4","8","SMT-DLB","SMT-DLB","0.04831127","0.79461515","3.44217818","-0.08256111"
"P7_H_01","Large-H","4","9","SMT-DLB","SMT-DLB","0.04844218","0.79188788","3.45150545","-0.08233447"
"P7_H_01","Large-H","4","10","SMT-DLB","SMT-DLB","0.04857309","0.78916061","3.46083273","-0.08210784"
"P7_H_01","Large-H","5","1","CI-DMOEA","CI-DMOEA","0.05277023","0.78743939","4.15825455","-0.07130172"
"P7_H_01","Large-H","5","2","CI-DMOEA","CI-DMOEA","0.05291559","0.78471212","4.16970909","-0.07110918"
"P7_H_01","Large-H","5","3","CI-DMOEA","CI-DMOEA","0.05306096","0.78198485","4.18116364","-0.07091663"
"P7_H_01","Large-H","5","4","CI-DMOEA","CI-DMOEA","0.05320632","0.77925758","4.19261818","-0.07072408"
"P7_H_01","Large-H","5","5","CI-DMOEA","CI-DMOEA","0.05335168","0.7765303","4.20407273","-0.07053154"
"P7_H_01","Large-H","5","6","CI-DMOEA","CI-DMOEA","0.05349705","0.77380303","4.21552727","-0.07033899"
"P7_H_01","Large-H","5","7","CI-DMOEA","CI-DMOEA","0.05364241","0.77107576","4.22698182","-0.07014645"
"P7_H_01","Large-H","5","8","CI-DMOEA","CI-DMOEA","0.05378778","0.76834848","4.23843636","-0.0699539"
"P7_H_01","Large-H","5","9","CI-DMOEA","CI-DMOEA","0.05393314","0.76562121","4.24989091","-0.06976136"
"P7_H_01","Large-H","5","10","CI-DMOEA","CI-DMOEA","0.0540785","0.76289394","4.26134545","-0.06956881"
"P7_H_01","Large-H","5","1","DG-DMOEA","DG-DMOEA","0.05158216","0.79493939","5.24732121","-0.05393076"
"P7_H_01","Large-H","5","2","DG-DMOEA","DG-DMOEA","0.05172425","0.79221212","5.26177576","-0.05378513"
"P7_H_01","Large-H","5","3","DG-DMOEA","DG-DMOEA","0.05186634","0.78948485","5.2762303","-0.05363949"
"P7_H_01","Large-H","5","4","DG-DMOEA","DG-DMOEA","0.05200843","0.78675758","5.29068485","-0.05349385"
"P7_H_01","Large-H","5","5","DG-DMOEA","DG-DMOEA","0.05215052","0.7840303","5.30513939","-0.05334822"
"P7_H_01","Large-H","5","6","DG-DMOEA","DG-DMOEA","0.05229261","0.78130303","5.31959394","-0.05320258"
"P7_H_01","Large-H","5","7","DG-DMOEA","DG-DMOEA","0.0524347","0.77857576","5.33404848","-0.05305695"
"P7_H_01","Large-H","5","8","DG-DMOEA","DG-DMOEA","0.05257679","0.77584848","5.34850303","-0.05291131"
"P7_H_01","Large-H","5","9","DG-DMOEA","DG-DMOEA","0.05271888","0.77312121","5.36295758","-0.05276567"
"P7_H_01","Large-H","5","10","DG-DMOEA","DG-DMOEA","0.05286098","0.77039394","5.37741212","-0.05262004"
"P7_H_01","Large-H","5","1","SET","SET","0.06257183","0.72733939","3.18799515","-0.03191408"
"P7_H_01","Large-H","5","2","SET","SET","0.06274419","0.72461212","3.19677697","-0.0318279"
"P7_H_01","Large-H","5","3","SET","SET","0.06291656","0.72188485","3.20555879","-0.03174172"
"P7_H_01","Large-H","5","4","SET","SET","0.06308892","0.71915758","3.21434061","-0.03165554"
"P7_H_01","Large-H","5","5","SET","SET","0.06326128","0.7164303","3.22312242","-0.03156936"
"P7_H_01","Large-H","5","6","SET","SET","0.06343365","0.71370303","3.23190424","-0.03148318"
"P7_H_01","Large-H","5","7","SET","SET","0.06360601","0.71097576","3.24068606","-0.03139699"
"P7_H_01","Large-H","5","8","SET","SET","0.06377838","0.70824848","3.24946788","-0.03131081"
"P7_H_01","Large-H","5","9","SET","SET","0.06395074","0.70552121","3.2582497","-0.03122463"
"P7_H_01","Large-H","5","10","SET","SET","0.0641231","0.70279394","3.26703152","-0.03113845"
"P7_H_01","Large-H","5","1","KTS-DMOEA","KTS-DMOEA","0.05999767","0.74563939","3.66322424","-0.03191408"
"P7_H_01","Large-H","5","2","KTS-DMOEA","KTS-DMOEA","0.06016295","0.74291212","3.67331515","-0.0318279"
"P7_H_01","Large-H","5","3","KTS-DMOEA","KTS-DMOEA","0.06032822","0.74018485","3.68340606","-0.03174172"
"P7_H_01","Large-H","5","4","KTS-DMOEA","KTS-DMOEA","0.06049349","0.73745758","3.69349697","-0.03165554"
"P7_H_01","Large-H","5","5","KTS-DMOEA","KTS-DMOEA","0.06065876","0.7347303","3.70358788","-0.03156936"
"P7_H_01","Large-H","5","6","KTS-DMOEA","KTS-DMOEA","0.06082404","0.73200303","3.71367879","-0.03148318"
"P7_H_01","Large-H","5","7","KTS-DMOEA","KTS-DMOEA","0.06098931","0.72927576","3.7237697","-0.03139699"
"P7_H_01","Large-H","5","8","KTS-DMOEA","KTS-DMOEA","0.06115458","0.72654848","3.73386061","-0.03131081"
"P7_H_01","Large-H","5","9","KTS-DMOEA","KTS-DMOEA","0.06131985","0.72382121","3.74395152","-0.03122463"
"P7_H_01","Large-H","5","10","KTS-DMOEA","KTS-DMOEA","0.06148513","0.72109394","3.75404242","-0.03113845"
"P7_H_01","Large-H","5","1","CBT","CBT","0.06435394","0.71703939","3.59392","-0.06483811"
"P7_H_01","Large-H","5","2","CBT","CBT","0.06453121","0.71431212","3.60382","-0.06466302"
"P7_H_01","Large-H","5","3","CBT","CBT","0.06470848","0.71158485","3.61372","-0.06448793"
"P7_H_01","Large-H","5","4","CBT","CBT","0.06488576","0.70885758","3.62362","-0.06431284"
"P7_H_01","Large-H","5","5","CBT","CBT","0.06506303","0.7061303","3.63352","-0.06413775"
"P7_H_01","Large-H","5","6","CBT","CBT","0.0652403","0.70340303","3.64342","-0.06396265"
"P7_H_01","Large-H","5","7","CBT","CBT","0.06541758","0.70067576","3.65332","-0.06378756"
"P7_H_01","Large-H","5","8","CBT","CBT","0.06559485","0.69794848","3.66322","-0.06361247"
"P7_H_01","Large-H","5","9","CBT","CBT","0.06577212","0.69522121","3.67312","-0.06343738"
"P7_H_01","Large-H","5","10","CBT","CBT","0.06594939","0.69249394","3.68302","-0.06326229"
