"figure","group","algorithm","output_algorithm","env_id","generation","migd"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","12","0.04979334"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","13","0.04943027"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","14","0.04908741"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","15","0.04876675"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","16","0.04847087"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","17","0.04820337"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","18","0.04796975"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","19","0.04777986"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","2","20","0.047664"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","0","0.05544"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","1","0.05490783"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","2","0.05438675"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","3","0.05387713"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","4","0.05337936"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","5","0.0528939"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","6","0.05242121"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","7","0.05196184"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","8","0.05151641"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","9","0.05108559"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","10","0.05067018"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","11","0.05027107"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","12","0.04988934"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","13","0.04952627"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","14","0.04918341"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","15","0.04886275"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","16","0.04856687"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","17","0.04829937"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","18","0.04806575"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","19","0.04787586"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","3","20","0.04776"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","0","0.055536"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","1","0.05500383"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","2","0.05448275"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","3","0.05397313"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","4","0.05347536"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","5","0.0529899"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","6","0.05251721"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","7","0.05205784"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","8","0.05161241"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","9","0.05118159"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","10","0.05076618"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","11","0.05036707"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","12","0.04998534"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","13","0.04962227"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","14","0.04927941"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","15","0.04895875"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","16","0.04866287"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","17","0.04839537"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","18","0.04816175"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","19","0.04797186"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","4","20","0.047856"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","0","0.055632"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","1","0.05509983"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","2","0.05457875"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","3","0.05406913"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","4","0.05357136"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","5","0.0530859"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","6","0.05261321"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","7","0.05215384"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","8","0.05170841"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","9","0.05127759"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","10","0.05086218"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","11","0.05046307"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","12","0.05008134"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","13","0.04971827"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","14","0.04937541"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","15","0.04905475"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","16","0.04875887"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","17","0.04849137"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","18","0.04825775"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","19","0.04806786"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","5","20","0.047952"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","0","0.055728"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","1","0.05519583"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","2","0.05467475"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","3","0.05416513"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","4","0.05366736"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","5","0.0531819"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","6","0.05270921"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","7","0.05224984"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","8","0.05180441"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","9","0.05137359"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","10","0.05095818"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","11","0.05055907"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","12","0.05017734"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","13","0.04981427"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","14","0.04947141"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","15","0.04915075"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","16","0.04885487"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","17","0.04858737"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","18","0.04835375"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","19","0.04816386"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","6","20","0.048048"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","0","0.055824"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","1","0.05529183"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","2","0.05477075"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","3","0.05426113"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","4","0.05376336"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","5","0.0532779"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","6","0.05280521"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","7","0.05234584"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","8","0.05190041"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","9","0.05146959"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","10","0.05105418"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","11","0.05065507"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","12","0.05027334"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","13","0.04991027"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","14","0.04956741"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","15","0.04924675"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","16","0.04895087"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","17","0.04868337"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","18","0.04844975"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","19","0.04825986"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","7","20","0.048144"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","0","0.05592"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","1","0.05538783"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","2","0.05486675"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","3","0.05435713"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","4","0.05385936"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","5","0.0533739"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","6","0.05290121"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","7","0.05244184"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","8","0.05199641"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","9","0.05156559"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","10","0.05115018"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","11","0.05075107"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","12","0.05036934"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","13","0.05000627"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","14","0.04966341"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","15","0.04934275"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","16","0.04904687"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","17","0.04877937"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","18","0.04854575"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","19","0.04835586"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","8","20","0.04824"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","0","0.056016"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","1","0.05548383"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","2","0.05496275"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","3","0.05445313"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","4","0.05395536"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","5","0.0534699"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","6","0.05299721"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","7","0.05253784"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","8","0.05209241"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","9","0.05166159"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","10","0.05124618"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","11","0.05084707"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","12","0.05046534"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","13","0.05010227"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","14","0.04975941"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","15","0.04943875"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","16","0.04914287"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","17","0.04887537"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","18","0.04864175"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","19","0.04845186"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","9","20","0.048336"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","0","0.056112"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","1","0.05557983"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","2","0.05505875"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","3","0.05454913"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","4","0.05405136"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","5","0.0535659"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","6","0.05309321"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","7","0.05263384"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","8","0.05218841"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","9","0.05175759"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","10","0.05134218"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","11","0.05094307"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","12","0.05056134"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","13","0.05019827"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","14","0.04985541"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","15","0.04953475"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","16","0.04923887"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","17","0.04897137"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","18","0.04873775"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","19","0.04854786"
"fig-convergence","Large-H","SMT-DLB","SMT-DLB","10","20","0.048432"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","0","0.085068"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","1","0.0838429"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","2","0.08264334"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","3","0.08147014"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","4","0.08032425"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","5","0.07920665"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","6","0.07811849"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","7","0.07706099"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","8","0.07603557"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","9","0.07504379"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","10","0.07408747"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","11","0.07316869"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","12","0.07228992"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","13","0.0714541"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","14","0.07066482"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","15","0.06992662"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","16","0.06924548"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","17","0.06862968"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","18","0.06809185"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","19","0.06765471"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","1","20","0.067388"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","0","0.085204"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","1","0.0839789"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","2","0.08277934"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","3","0.08160614"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","4","0.08046025"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","5","0.07934265"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","6","0.07825449"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","7","0.07719699"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","8","0.07617157"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","9","0.07517979"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","10","0.07422347"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","11","0.07330469"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","12","0.07242592"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","13","0.0715901"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","14","0.07080082"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","15","0.07006262"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","16","0.06938148"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","17","0.06876568"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","18","0.06822785"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","19","0.06779071"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","2","20","0.067524"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","0","0.08534"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","1","0.0841149"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","2","0.08291534"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","3","0.08174214"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","4","0.08059625"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","5","0.07947865"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","6","0.07839049"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","7","0.07733299"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","8","0.07630757"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","9","0.07531579"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","10","0.07435947"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","11","0.07344069"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","12","0.07256192"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","13","0.0717261"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","14","0.07093682"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","15","0.07019862"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","16","0.06951748"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","17","0.06890168"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","18","0.06836385"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","19","0.06792671"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","3","20","0.06766"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","0","0.085476"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","1","0.0842509"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","2","0.08305134"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","3","0.08187814"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","4","0.08073225"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","5","0.07961465"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","6","0.07852649"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","7","0.07746899"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","8","0.07644357"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","9","0.07545179"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","10","0.07449547"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","11","0.07357669"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","12","0.07269792"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","13","0.0718621"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","14","0.07107282"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","15","0.07033462"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","16","0.06965348"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","17","0.06903768"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","18","0.06849985"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","19","0.06806271"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","4","20","0.067796"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","0","0.085612"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","1","0.0843869"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","2","0.08318734"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","3","0.08201414"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","4","0.08086825"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","5","0.07975065"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","6","0.07866249"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","7","0.07760499"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","8","0.07657957"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","9","0.07558779"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","10","0.07463147"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","11","0.07371269"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","12","0.07283392"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","13","0.0719981"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","14","0.07120882"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","15","0.07047062"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","16","0.06978948"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","17","0.06917368"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","18","0.06863585"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","19","0.06819871"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","5","20","0.067932"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","6","0","0.085748"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","6","1","0.0845229"
"fig-convergence","Large-M","CI-DMOEA","CI-DMOEA","6","2","0.08332334"
